853675.3661	988291.7137	2407.009844	-12.08013838
853698.2032	988015.938	2361.117824	-11.53529133
853713.3227	987973.5252	2350.703984	-11.43052043
853734.8245	988474.6598	2416.772634	-12.22869367
853787.9504	987947.5668	2391.027944	-13.44247782
853787.9667	988298.8137	2389.938552	-13.26671518
853812.6984	987743.6469	2362.484813	-11.68490436
853847.4814	988485.2503	2403.067905	-12.80999503
853849.8153	988308.7627	2422.699122	-14.72171866
853883.3795	988314.9292	2439.275878	-14.54556745
853932.8672	988159.5555	2466.398091	-14.74625882
853956.3911	988043.8145	2468.867127	-14.83674944
853960.2536	987527.4652	2435.178545	-10.05005291
853962.6615	987851.2579	2472.476897	-14.13113359
853964.5938	988225.6737	2497.099466	-14.33461915
854010.3058	987986.8276	2496.804186	-14.58126139
854011.812	987630.7114	2493.884696	-11.84695561
854023.9676	987860.2218	2508.392616	-14.05978368
854033.0223	987621.08	2499.921454	-11.71548819
854057.0693	987726.1936	2527.680141	-13.16471452
854058.1789	987883.0698	2527.618193	-14.39656599
854160.0508	988194.1936	2626.53232	-17.22446035
854165.479	987878.3905	2641.057507	-16.2603201
854216.4061	987799.2996	2662.754436	-15.42514408
854219.5957	987757.4223	2666.765011	-14.96420709
854228.5252	988238.3924	2658.263887	-16.61553737
854235.328	987836.7004	2689.871645	-15.22657923
854235.564	987568.1623	2632.950951	-12.87061351
854248.739	987634.1176	2649.478437	-13.89823096
854272.7042	988028.4105	2722.781707	-15.7115219
854297.2885	987533.5758	2655.234354	-11.69964109
854300.6555	987928.2323	2720.922973	-15.59808535
854318.981	987637.7637	2715.969288	-13.01558931
854322.6225	988268.0149	2674.486396	-16.47457327
854322.6559	988141.905	2711.63786	-16.07261861
854328.956	987685.5712	2748.79574	-13.47801912
854339.0819	988516.5923	2600.458498	-14.90249263
854389.3867	988072.7156	2762.019482	-16.43414986
854405.4073	988133.9917	2755.824401	-16.29902069
854408.6259	988160.4305	2751.7728	-16.17249176
854418.2403	988606.8474	2567.723311	-12.48608849
854421.8327	987823.2198	2764.515221	-15.5613562
854485.4246	988103.9856	2779.957785	-16.92378621
854494.3174	987849.4457	2744.893961	-15.7293896
854520.8276	988464.684	2638.059983	-16.22523405
854527.1671	987780.5981	2716.986314	-15.22072581
854531.7537	987617.7561	2680.033169	-13.71335704
854532.4931	988004.047	2759.255904	-16.72880336
854538.5576	988037.6253	2759.744705	-16.81715871
854564.5672	988609.0377	2588.220344	-12.95564158
854605.653	988434.1695	2639.898799	-16.61413776
854610.2274	988269.6174	2700.202806	-16.4445987
854627.6291	987906.6085	2692.660193	-16.4511391
854630.9137	988238.423	2699.508344	-16.56978384
854638.7811	988434.1294	2639.775623	-16.62060014
854655.0675	987787.3555	2651.093277	-16.65588332
854661.7544	987581.1549	2616.094922	-14.18411378
854663.9647	988582.2385	2577.941312	-13.4358509
854667.9393	988398.6843	2649.99794	-16.72596764
854674.975	988457.6113	2627.346512	-16.65246454
854681.4282	987591.4598	2612.73682	-14.34970498
854683.3671	987553.8073	2601.435331	-12.95610088
854687.0279	987641.5563	2620.079548	-15.633685
854688.2731	987534.2364	2593.481759	-12.19067242
854766.641	988575.2732	2556.742115	-13.04286215
854783.2278	987859.8149	2673.491455	-16.60708743
854806.9825	987732.9758	2610.909497	-16.55261128
854815.8248	987978.774	2709.130565	-16.30207652
854827.9115	988149.0166	2727.502116	-16.13776205
854845.0515	988304.3483	2700.487568	-15.9902935
854855.6877	988177.2223	2735.197389	-15.89920785
854864.717	988180.6994	2738.083518	-15.82476155
854875.5602	988550.5246	2545.239123	-13.09036556
854884.8906	987786.532	2619.616619	-17.12801846
854964.2083	987798.4521	2604.843567	-16.39060571
854980.347	988254.2087	2727.035426	-15.21700217
855002.917	988073.0722	2690.463692	-16.12877891
855019.6426	988242.0469	2715.023832	-15.29102406
855022.6807	987854.8623	2583.409157	-15.96307616
855045.2049	987911.6526	2585.557627	-16.2658073
855052.1391	988347.4675	2675.201504	-15.51502608
855069.5292	988489.9764	2567.622311	-13.9691367
855097.4587	987578.9104	2478.966838	-11.50137511
855115.1911	988012.7575	2589.84301	-16.28801428
855118.6365	987601.1069	2470.525444	-11.96445346
855119.0846	987678.0171	2474.981131	-13.01910971
855119.8355	987641.7115	2472.784683	-12.58680118
855120.5378	988074.0208	2601.96937	-16.72195772
855127.8511	988399.5488	2616.552271	-16.04424894
855242.9406	987875.6506	2492.685089	-13.68179882
855248.1601	988426.0031	2533.659371	-12.76249809
855271.2643	988398.8981	2532.403282	-12.76244423
855279.1473	987549.6037	2443.639644	-10.45622826
855279.2148	987757.0122	2499.082276	-12.66269657
855454.0452	987687.3537	2497.367786	-9.987972888
855479.3866	988269.6431	2513	-10.45691027
855482.0516	988387.8274	2515.414122	-9.863579551
855539.9196	987628.537	2513.543228	-7.949530486
855540.2092	987678.5434	2514.051188	-8.323133408
855578.8024	988044.4593	2515.90483	-8.879943936
853614	987543	2245	-6.706655484
853629	988616	2361	-7.399577024
855551	988609	2579	-7.43929248
855547	987543	2548	-6.998151512
